time	syntax_penn_tok2	syntax_penn_lem2	lexical_tok2	lexical_lem2	cosine_semanticL	partner_direction	condition_info
53	0.0	0.0	0.0	0.0	0.575578616477	cgv>kid	time210-cond1.txt
54	0.0	0.0	0.0	0.0	0.392429608504	kid>cgv	time210-cond1.txt
55	0.0	0.0	0.0	0.0	0.3474053629	cgv>kid	time210-cond1.txt
56	0.176776695297	0.158113883008	0.0	0.0	0.287510430001	kid>cgv	time210-cond1.txt
57	0.133630620956	0.239045721867	0.0	0.0	0.33123966361	cgv>kid	time210-cond1.txt
58	0.0	0.0	0.0	0.0	0.386043090188	kid>cgv	time210-cond1.txt
59	0.0	0.0	0.0	0.0	0.374417432944	cgv>kid	time210-cond1.txt
60	0.0	0.0	0.0	0.0	0.527780028993	kid>cgv	time210-cond1.txt
61	0.4472135955	0.4472135955	0.0	0.0	0.746427560175	cgv>kid	time210-cond1.txt
62	0.816496580928	0.816496580928	0.0	0.0	0.628636204484	kid>cgv	time210-cond1.txt
63	0.0	0.0633724250524	0.0	0.0	0.844384159743	cgv>kid	time210-cond1.txt
64	0.0	0.0	0.0	0.0	0.704477113154	kid>cgv	time210-cond1.txt
65	0.0	0.0	0.0	0.0	0.625890474247	cgv>kid	time210-cond1.txt
66	0.258198889747	0.218217890236	0.0	0.0		kid>cgv	time210-cond1.txt
67	0.0	0.0	0.0	0.0		cgv>kid	time210-cond1.txt
68	0.0	0.0	0.0	0.0	0.467333367704	kid>cgv	time210-cond1.txt
69	0.188982236505	0.188982236505	0.0	0.0	0.549218168927	cgv>kid	time210-cond1.txt
70	0.0	0.0	0.0	0.0	0.617620609288	kid>cgv	time210-cond1.txt
71	0.0	0.0	0.0	0.0	0.528970767481	cgv>kid	time210-cond1.txt
72	0.0	0.0	0.0	0.0	0.483517025495	kid>cgv	time210-cond1.txt
73	0.169030850946	0.0	0.0	0.0	0.277257056349	cgv>kid	time210-cond1.txt
74	0.0	0.0	0.0	0.0	0.370529822555	kid>cgv	time210-cond1.txt
75	0.316227766017	0.288675134595	0.0	0.0	0.749629113329	cgv>kid	time210-cond1.txt
76	0.0	0.0	0.0	0.0	0.409554912148	kid>cgv	time210-cond1.txt
77	0.0	0.0	0.0	0.0	0.398342427638	cgv>kid	time210-cond1.txt
78	0.0	0.0	0.0	0.0	0.508564048513	kid>cgv	time210-cond1.txt
79	0.0	0.109108945118	0.0	0.0	0.71274908492	cgv>kid	time210-cond1.txt
80	0.0	0.0	0.0	0.0	0.721261756554	kid>cgv	time210-cond1.txt
81	0.0	0.0	0.0	0.0		cgv>kid	time210-cond1.txt
82	0.0	0.0	0.0	0.0		kid>cgv	time210-cond1.txt
83	0.0	0.0	0.0	0.0	0.668595550038	cgv>kid	time210-cond1.txt
84	0.114707866935	0.110431526075	0.168430384213	0.168430384213	0.525707232815	kid>cgv	time210-cond1.txt
85	0.0	0.235702260396	0.0	0.0	0.370281781956	cgv>kid	time210-cond1.txt
86	0.0	0.0	0.0	0.0	0.581047588969	kid>cgv	time210-cond1.txt
87	0.0	0.0	0.0	0.0	0.64989256821	cgv>kid	time210-cond1.txt
88	0.303045763366	0.280975743475	0.0	0.0	0.619042606283	kid>cgv	time210-cond1.txt
89	0.0857492925713	0.0811107105654	0.0	0.0	0.400188086391	cgv>kid	time210-cond1.txt
90	0.0916698497028	0.260132990857	0.0	0.0	0.752751707312	kid>cgv	time210-cond1.txt
91	0.0	0.0	0.0	0.0	0.616457023007	cgv>kid	time210-cond1.txt
92	0.114707866935	0.0	0.0	0.0		kid>cgv	time210-cond1.txt
93	0.204124145232	0.204124145232	0.166666666667	0.166666666667		cgv>kid	time210-cond1.txt
94	0.0	0.166666666667	0.0	0.0	0.281600568458	kid>cgv	time210-cond1.txt
95	0.0	0.0	0.0	0.0	0.293670048155	cgv>kid	time210-cond1.txt
96	0.0811107105654	0.0	0.0	0.162221421131	0.628117944714	kid>cgv	time210-cond1.txt
97	0.0	0.1	0.0	0.0	0.399043008504	cgv>kid	time210-cond1.txt
98	0.0894427191	0.1788854382	0.0	0.0	0.45223180216	kid>cgv	time210-cond1.txt
0	0.158113883008	0.158113883008	0.0	0.0	0.312741438903	cgv>kid	time204-cond1.txt
1	0.0	0.0	0.0	0.0	0.404900492681	kid>cgv	time204-cond1.txt
2	0.0	0.0	0.182574185835	0.182574185835	0.769066359973	cgv>kid	time204-cond1.txt
3	0.0	0.0	0.0	0.0	0.756491136501	kid>cgv	time204-cond1.txt
4	0.0	0.0	0.0	0.0	0.563459727829	cgv>kid	time204-cond1.txt
5	0.176776695297	0.176776695297	0.0	0.0	0.392966926688	kid>cgv	time204-cond1.txt
6	0.0	0.0	0.0	0.0	0.458893784001	cgv>kid	time204-cond1.txt
7	0.0	0.0	0.0	0.0	0.408329941156	kid>cgv	time204-cond1.txt
8	0.0	0.188982236505	0.0	0.0	0.328917360143	cgv>kid	time204-cond1.txt
9	0.0	0.341881729379	0.0	0.0	0.416105704054	kid>cgv	time204-cond1.txt
10	0.0	0.0	0.0	0.0	0.206158282586	cgv>kid	time204-cond1.txt
11	0.0	0.218217890236	0.0	0.0	0.211009799558	kid>cgv	time204-cond1.txt
12	0.0	0.0	0.0833333333333	0.0833333333333	0.728714580727	cgv>kid	time204-cond1.txt
13	0.115384615385	0.150970271219	0.0	0.0	0.642277024186	kid>cgv	time204-cond1.txt
14	0.0	0.277350098113	0.0	0.0	0.365740703334	cgv>kid	time204-cond1.txt
15	0.0	0.0	0.0	0.0	0.596607980672	kid>cgv	time204-cond1.txt
16	0.0	0.0	0.0	0.0	0.507750088568	cgv>kid	time204-cond1.txt
17	0.0	0.0	0.0	0.0	0.30123464969	kid>cgv	time204-cond1.txt
18	0.0	0.0	0.119522860933	0.239045721867	0.745521185673	cgv>kid	time204-cond1.txt
19	0.0	0.19518001459	0.253546276419	0.253546276419	0.512230134441	kid>cgv	time204-cond1.txt
20	0.141421356237	0.141421356237	0.0	0.0	0.370420830187	cgv>kid	time204-cond1.txt
21	0.0	0.0	0.0	0.0	0.643707746481	kid>cgv	time204-cond1.txt
22	0.0	0.0	0.0	0.0		cgv>kid	time204-cond1.txt
23	0.0	0.0	0.0	0.0		kid>cgv	time204-cond1.txt
24	0.0	0.0	0.0	0.0	0.48067315152	cgv>kid	time204-cond1.txt
25	0.0	0.0	0.267261241912	0.267261241912		kid>cgv	time204-cond1.txt
26	0.0	0.0	1.0	1.0		cgv>kid	time204-cond1.txt
27	0.0	0.0	0.0	0.0		kid>cgv	time204-cond1.txt
28	0.172061800403	0.272772362795	0.0	0.0	0.586392402348	cgv>kid	time204-cond1.txt
29	0.0	0.0	0.176776695297	0.176776695297	0.697630052077	kid>cgv	time204-cond1.txt
30	0.0	0.156173761889	0.0615457454897	0.0615457454897	0.509782470235	cgv>kid	time204-cond1.txt
31	0.507092552837	0.571187207713	0.098692754244	0.16448792374	0.70461674185	kid>cgv	time204-cond1.txt
32	0.0	0.0	0.0	0.0	0.440525606782	cgv>kid	time204-cond1.txt
33	0.0	0.0	0.0	0.0	0.459582847094	kid>cgv	time204-cond1.txt
34	0.301511344578	0.301511344578	0.0	0.0936585811582	0.634955838738	cgv>kid	time204-cond1.txt
35	0.0	0.0	0.0	0.0	0.689576330639	kid>cgv	time204-cond1.txt
36	0.0890870806375	0.178174161275	0.0	0.0	0.741754507836	cgv>kid	time204-cond1.txt
37	0.396059017191	0.396059017191	0.150755672289	0.150755672289	0.740663938125	kid>cgv	time204-cond1.txt
38	0.218217890236	0.218217890236	0.176776695297	0.176776695297	0.629350283998	cgv>kid	time204-cond1.txt
39	0.288675134595	0.144337567297	0.0	0.0	0.576588103169	kid>cgv	time204-cond1.txt
40	0.166666666667	0.166666666667	0.0	0.0	0.482175446233	cgv>kid	time204-cond1.txt
41	0.288675134595	0.288675134595	0.0	0.0	0.25442394709	kid>cgv	time204-cond1.txt
42	0.235702260396	0.344123600806	0.0	0.0	0.552188637776	cgv>kid	time204-cond1.txt
43	0.07453559925	0.145095250022	0.0	0.0	0.674128388945	kid>cgv	time204-cond1.txt
44	0.263117405792	0.350823207723	0.0	0.0	0.553825573574	cgv>kid	time204-cond1.txt
45	0.0	0.0	0.0	0.0	0.329800760606	kid>cgv	time204-cond1.txt
46	0.0	0.0	0.0	0.0		cgv>kid	time204-cond1.txt
47	0.0	0.0	0.4472135955	0.4472135955		kid>cgv	time204-cond1.txt
48	0.285714285714	0.285714285714	0.0	0.0	0.273178553747	cgv>kid	time204-cond1.txt
49	0.0	0.0	0.0	0.0	0.589031258398	kid>cgv	time204-cond1.txt
50	0.0	0.0	0.0	0.0	0.421732478795	cgv>kid	time204-cond1.txt
51	0.0	0.0	0.0	0.0	0.271094765903	kid>cgv	time204-cond1.txt
52	0.0	0.0	0.0	0.0	0.289397953212	cgv>kid	time204-cond1.txt
53	0.0	0.0	0.0	0.0	0.192272472901	kid>cgv	time204-cond1.txt
54	0.134839972493	0.134839972493	0.0	0.0	0.547821537068	cgv>kid	time204-cond1.txt
55	0.284267621807	0.284267621807	0.0	0.0	0.615169749045	kid>cgv	time204-cond1.txt
56	0.105409255339	0.105409255339	0.0	0.0	0.614141763959	cgv>kid	time204-cond1.txt
57	0.0	0.0	0.0	0.0	0.577136434831	kid>cgv	time204-cond1.txt
58	0.19245008973	0.187317162316	0.0	0.0	0.494873209107	cgv>kid	time204-cond1.txt
59	0.068041381744	0.0662266178533	0.0	0.0	0.664829164029	kid>cgv	time204-cond1.txt
60	0.0	0.0	0.408248290464	0.408248290464	0.92141350073	cgv>kid	time204-cond1.txt
61	0.176776695297	0.353553390593	0.0	0.0	0.384982416106	kid>cgv	time204-cond1.txt
62	0.0	0.0	0.353553390593	0.353553390593		cgv>kid	time204-cond1.txt
63	0.0	0.0	0.0	0.0		kid>cgv	time204-cond1.txt
64	0.0	0.0	0.0	0.0	0.364317423588	cgv>kid	time204-cond1.txt
65	0.0	0.0	0.0	0.0		kid>cgv	time204-cond1.txt
66	0.0	0.0	0.0	0.0		cgv>kid	time204-cond1.txt
67	0.0	0.0	0.0	0.0	0.53527243284	kid>cgv	time204-cond1.txt
68	0.0	0.0	0.0	0.0		cgv>kid	time204-cond1.txt
69	0.0	0.0	0.0	0.0		kid>cgv	time204-cond1.txt
70	0.0	0.0	0.0	0.0	0.472536839045	cgv>kid	time204-cond1.txt
71	0.0	0.0	0.0	0.0	0.645436888481	kid>cgv	time204-cond1.txt
72	0.0	0.0	0.0	0.0	0.635816769509	cgv>kid	time204-cond1.txt
73	0.182574185835	0.166666666667	0.0	0.0	0.523219887106	kid>cgv	time204-cond1.txt
74	0.0	0.0	0.0536056267419	0.0536056267419	0.438765939999	cgv>kid	time204-cond1.txt
75	0.258198889747	0.258198889747	0.0	0.0	0.355354268374	kid>cgv	time204-cond1.txt
76	0.0	0.0	0.105409255339	0.105409255339	0.356768331533	cgv>kid	time204-cond1.txt
77	0.0	0.0	0.0	0.0	0.244663223513	kid>cgv	time204-cond1.txt
78	0.0	0.117851130198	0.0	0.0	0.393384590171	cgv>kid	time204-cond1.txt
79	0.0	0.105409255339	0.0	0.0	0.568636163219	kid>cgv	time204-cond1.txt
80	0.130311672829	0.205846742398	0.0	0.0	0.612528404558	cgv>kid	time204-cond1.txt
81	0.0975900072949	0.093250480824	0.052342392259	0.052342392259	0.527975318083	kid>cgv	time204-cond1.txt
82	0.158113883008	0.0	0.134839972493	0.134839972493	0.329091393138	cgv>kid	time204-cond1.txt
83	0.0	0.182574185835	0.522232967867	0.522232967867	0.875120327967	kid>cgv	time204-cond1.txt
84	0.0	0.0	0.333333333333	0.416666666667	0.875120327967	cgv>kid	time204-cond1.txt
85	0.182574185835	0.0	0.333333333333	0.333333333333	0.875094453012	kid>cgv	time204-cond1.txt
86	0.0	0.0	0.0	0.0	0.139327681016	cgv>kid	time204-cond1.txt
87	0.0	0.25	0.0	0.0	0.224859268368	kid>cgv	time204-cond1.txt
88	0.253184841771	0.342368394009	0.120096115354	0.120096115354	0.767086911668	cgv>kid	time204-cond1.txt
89	0.107211253484	0.101534616513	0.0	0.0	0.584689886681	kid>cgv	time204-cond1.txt
90	0.124034734589	0.118678165819	0.0	0.0	0.7144729213	cgv>kid	time204-cond1.txt
91	0.0784464540553	0.0750586625041	0.0	0.0	0.491665447581	kid>cgv	time204-cond1.txt
92	0.0	0.050251890763	0.0408248290464	0.0395284707521	0.678863249855	cgv>kid	time204-cond1.txt
93	0.0	0.0	0.0	0.0	0.589401892942	kid>cgv	time204-cond1.txt
94	0.105409255339	0.0	0.0	0.0	0.686009937679	cgv>kid	time204-cond1.txt
95	0.0	0.0	0.0	0.0	0.51526612461	kid>cgv	time204-cond1.txt
96	0.0	0.0	0.0	0.0	0.471760162996	cgv>kid	time204-cond1.txt
97	0.0	0.0	0.0	0.0	0.583830878357	kid>cgv	time204-cond1.txt
98	0.0	0.0	0.0	0.0	0.468664878604	cgv>kid	time204-cond1.txt
99	0.0	0.0	0.316227766017	0.316227766017	0.81359811617	kid>cgv	time204-cond1.txt
100	0.129099444874	0.129099444874	0.0	0.0	0.523716177976	cgv>kid	time204-cond1.txt
101	0.0	0.0	0.0	0.0	0.314129979284	kid>cgv	time204-cond1.txt
102	0.0	0.0	0.0	0.0	0.260702528649	cgv>kid	time204-cond1.txt
103	0.0	0.353553390593	0.0	0.0		kid>cgv	time204-cond1.txt
104	0.0	0.0	0.0	0.0		cgv>kid	time204-cond1.txt
105	0.0	0.0	0.0	0.0		kid>cgv	time204-cond1.txt
106	0.0	0.0	0.0672672793996	0.0672672793996	0.645125014882	cgv>kid	time204-cond1.txt
107	0.0	0.0	0.0	0.0	0.568447724992	kid>cgv	time204-cond1.txt
108	0.0	0.0	0.0	0.0	0.675114238287	cgv>kid	time204-cond1.txt
109	0.0	0.0	0.0	0.0	0.16548338603	kid>cgv	time204-cond1.txt
110	0.0	0.0	0.0	0.0	0.632748356194	cgv>kid	time204-cond1.txt
111	0.258198889747	0.258198889747	0.0	0.0	0.826419077863	kid>cgv	time204-cond1.txt
112	0.0	0.353553390593	0.0	0.0	0.503728429094	cgv>kid	time204-cond1.txt
113	0.176776695297	0.176776695297	0.0	0.0	0.68988394179	kid>cgv	time204-cond1.txt
114	0.5	0.5	0.0	0.0	0.694606913434	cgv>kid	time204-cond1.txt
115	0.0	0.0	0.0	0.0	0.495191896318	kid>cgv	time204-cond1.txt
116	0.0	0.0	0.0	0.0	0.675114238287	cgv>kid	time204-cond1.txt
117	0.0	0.0	0.0	0.0	0.34613191072	kid>cgv	time204-cond1.txt
118	0.0	0.0	0.0	0.0	0.46557372475	cgv>kid	time204-cond1.txt
119	0.275009549108	0.275009549108	0.0	0.0	0.373286844287	kid>cgv	time204-cond1.txt
120	0.140028008403	0.230089496654	0.0	0.0	0.374341575305	cgv>kid	time204-cond1.txt
121	0.258198889747	0.0	0.0	0.0	0.580753093304	kid>cgv	time204-cond1.txt
122	0.22360679775	0.111803398875	0.0	0.0	0.57084885856	cgv>kid	time204-cond1.txt
123	0.369800130817	0.369800130817	0.273861278753	0.273861278753	0.793899583671	kid>cgv	time204-cond1.txt
124	0.241402274793	0.25	0.165144564769	0.165144564769	0.884077769294	cgv>kid	time204-cond1.txt
125	0.438229910601	0.449977042573	0.0	0.0	0.845883629457	kid>cgv	time204-cond1.txt
126	0.201007563052	0.181818181818	0.0	0.0	0.55716771879	cgv>kid	time204-cond1.txt
127	0.0	0.0	0.0	0.0	0.212404412992	kid>cgv	time204-cond1.txt
128	0.0	0.0	0.0	0.0	0.238804780601	cgv>kid	time204-cond1.txt
129	0.125	0.25	0.19518001459	0.19518001459	0.623899346722	kid>cgv	time204-cond1.txt
130	0.0	0.241209075662	0.0755928946018	0.0755928946018	0.706208087186	cgv>kid	time204-cond1.txt
131	0.0	0.233549683248	0.0	0.0	0.664895523174	kid>cgv	time204-cond1.txt
132	0.0	0.0	0.0	0.0	0.235279664669	cgv>kid	time204-cond1.txt
133	0.0	0.0	0.0	0.0	0.277150420788	kid>cgv	time204-cond1.txt
134	0.0	0.0	0.0	0.0	0.530612253169	cgv>kid	time204-cond1.txt
135	0.0	0.105409255339	0.0	0.0	0.558709063872	kid>cgv	time204-cond1.txt
136	0.197202659437	0.32897584748	0.09718590615	0.119182823656	0.642158398089	cgv>kid	time204-cond1.txt
137	0.0	0.0685188709828	0.0	0.0	0.815601315596	kid>cgv	time204-cond1.txt
138	0.0622572806365	0.0629940788349	0.0	0.0	0.827017605831	cgv>kid	time204-cond1.txt
139	0.0880450906326	0.178174161275	0.0	0.0	0.549531323332	kid>cgv	time204-cond1.txt
140	0.0700140042014	0.0601929265429	0.0	0.0	0.475922498638	cgv>kid	time204-cond1.txt
141	0.0	0.0	0.0	0.0	0.459526980461	kid>cgv	time204-cond1.txt
0	0.29488391231	0.408248290464	0.0	0.0	0.543869738633	cgv>kid	time196-cond1.txt
1	0.0	0.0	0.0	0.0	0.418398264339	kid>cgv	time196-cond1.txt
2	0.117851130198	0.105409255339	0.0	0.0	0.383422310251	cgv>kid	time196-cond1.txt
3	0.0	0.0	0.0	0.0	0.390465245991	kid>cgv	time196-cond1.txt
4	0.0	0.0	0.0	0.0	0.374791995725	cgv>kid	time196-cond1.txt
5	0.0924500327042	0.0924500327042	0.0	0.0	0.8136590478	kid>cgv	time196-cond1.txt
6	0.0656532164299	0.0581238193719	0.07453559925	0.07453559925	0.849546783085	cgv>kid	time196-cond1.txt
7	0.163299316186	0.217642875033	0.0	0.0	0.284346417531	kid>cgv	time196-cond1.txt
8	0.0	0.0	0.0	0.0		cgv>kid	time196-cond1.txt
9	0.22360679775	0.22360679775	0.0	0.0		kid>cgv	time196-cond1.txt
10	0.169030850946	0.338061701891	0.0	0.0	0.457374235619	cgv>kid	time196-cond1.txt
11	0.133630620956	0.267261241912	0.0	0.0	0.724289872643	kid>cgv	time196-cond1.txt
12	0.0912870929175	0.0980580675691	0.0	0.0	0.570358745483	cgv>kid	time196-cond1.txt
13	0.0	0.160128153805	0.0	0.0	0.457714197006	kid>cgv	time196-cond1.txt
14	0.0	0.0	0.0	0.0	0.419639507477	cgv>kid	time196-cond1.txt
15	0.0	0.0	0.0	0.0	0.546449368902	kid>cgv	time196-cond1.txt
16	0.107832773203	0.0	0.0	0.0	0.598140673317	cgv>kid	time196-cond1.txt
17	0.110431526075	0.0	0.140028008403	0.140028008403	0.58848825389	kid>cgv	time196-cond1.txt
18	0.0	0.0	0.0	0.0	0.358820868268	cgv>kid	time196-cond1.txt
19	0.153392997769	0.0	0.0	0.0	0.486038391691	kid>cgv	time196-cond1.txt
20	0.0	0.0	0.0	0.0	0.401432198851	cgv>kid	time196-cond1.txt
21	0.0	0.0	0.0	0.0	0.294323406632	kid>cgv	time196-cond1.txt
22	0.150755672289	0.150755672289	0.0	0.0	0.447686669923	cgv>kid	time196-cond1.txt
23	0.158113883008	0.158113883008	0.134839972493	0.134839972493	0.755041490638	kid>cgv	time196-cond1.txt
24	0.145095250022	0.141421356237	0.0	0.0	0.715364234486	cgv>kid	time196-cond1.txt
25	0.0	0.0	0.0	0.0		kid>cgv	time196-cond1.txt
26	0.0	0.0	0.0	0.0		cgv>kid	time196-cond1.txt
27	0.0	0.0	0.0	0.0	0.26220813737	kid>cgv	time196-cond1.txt
28	0.0	0.0	0.0	0.0	0.295135673326	cgv>kid	time196-cond1.txt
29	0.0	0.0	0.0	0.0	0.498176236907	kid>cgv	time196-cond1.txt
30	0.195283366471	0.244338888713	0.0	0.0	0.66237043601	cgv>kid	time196-cond1.txt
31	0.0	0.0863868425581	0.0	0.0		kid>cgv	time196-cond1.txt
32	0.0	0.0936585811582	0.0	0.0		cgv>kid	time196-cond1.txt
33	0.384110639799	0.39735970712	0.0	0.0	0.455011972206	kid>cgv	time196-cond1.txt
34	0.316227766017	0.316227766017	0.0	0.0	0.436388597884	cgv>kid	time196-cond1.txt
35	0.0	0.0	0.0	0.0		kid>cgv	time196-cond1.txt
36	0.0	0.0	0.0	0.0		cgv>kid	time196-cond1.txt
37	0.0	0.0	0.0	0.0	0.472986893639	kid>cgv	time196-cond1.txt
38	0.258198889747	0.258198889747	0.0	0.0	0.614470875389	cgv>kid	time196-cond1.txt
39	0.0	0.0	0.0	0.0	0.38344814196	kid>cgv	time196-cond1.txt
40	0.133630620956	0.133630620956	0.0	0.0	0.475124475429	cgv>kid	time196-cond1.txt
41	0.0	0.0	0.0	0.0	0.763974875789	kid>cgv	time196-cond1.txt
42	0.0	0.0	0.0	0.0	0.623661416332	cgv>kid	time196-cond1.txt
43	0.162221421131	0.166666666667	0.0	0.0	0.461991589946	kid>cgv	time196-cond1.txt
44	0.188982236505	0.0	0.0	0.0	0.423901130964	cgv>kid	time196-cond1.txt
45	0.303045763366	0.283473354757	0.0	0.0	0.439345594003	kid>cgv	time196-cond1.txt
46	0.339683110243	0.339683110243	0.109108945118	0.109108945118	0.696535896323	cgv>kid	time196-cond1.txt
47	0.0	0.176776695297	0.0	0.0	0.460295843625	kid>cgv	time196-cond1.txt
48	0.114707866935	0.117851130198	0.0	0.0	0.383727176458	cgv>kid	time196-cond1.txt
49	0.0	0.068041381744	0.0	0.0	0.410096292297	kid>cgv	time196-cond1.txt
50	0.0560772154092	0.112154430818	0.0	0.0	0.63769698079	cgv>kid	time196-cond1.txt
51	0.217186121382	0.293689239286	0.0	0.0	0.645746618835	kid>cgv	time196-cond1.txt
52	0.1	0.540061724867	0.0	0.0	0.631646465974	cgv>kid	time196-cond1.txt
53	0.0	0.0	0.0	0.0	0.582567878927	kid>cgv	time196-cond1.txt
54	0.0710669054519	0.174077655956	0.0	0.0	0.446279675966	cgv>kid	time196-cond1.txt
55	0.109108945118	0.0	0.093250480824	0.093250480824	0.424055084651	kid>cgv	time196-cond1.txt
56	0.0755928946018	0.0803219328902	0.0	0.0	0.53062476973	cgv>kid	time196-cond1.txt
57	0.169030850946	0.0598684340089	0.0	0.0	0.622388827847	kid>cgv	time196-cond1.txt
58	0.347524023428	0.40618119723	0.0	0.0	0.654532770914	cgv>kid	time196-cond1.txt
59	0.0	0.174077655956	0.0	0.0		kid>cgv	time196-cond1.txt
60	0.0	0.0	0.0	0.0		cgv>kid	time196-cond1.txt
61	0.0	0.0	0.0	0.0	0.56309785874	kid>cgv	time196-cond1.txt
62	0.0	0.0	0.0	0.0	0.458326448012	cgv>kid	time196-cond1.txt
63	0.0	0.0721687836487	0.0	0.0	0.650938301049	kid>cgv	time196-cond1.txt
64	0.0	0.0	0.0	0.0	0.315029660956	cgv>kid	time196-cond1.txt
0	0.0	0.0	0.0	0.0	0.340142751532	cgv>kid	time203-cond1.txt
1	0.158113883008	0.158113883008	0.0	0.0	0.436679559009	kid>cgv	time203-cond1.txt
2	0.0	0.0	0.0	0.0	0.483809796742	cgv>kid	time203-cond1.txt
3	0.105409255339	0.210818510678	0.0	0.0	0.351892626556	kid>cgv	time203-cond1.txt
4	0.133630620956	0.0	0.333333333333	0.333333333333	0.805710731365	cgv>kid	time203-cond1.txt
5	0.0	0.0	0.0	0.0	0.444965165807	kid>cgv	time203-cond1.txt
6	0.0	0.0	0.0	0.0	0.574912251683	cgv>kid	time203-cond1.txt
7	0.0	0.0	0.0	0.0		kid>cgv	time203-cond1.txt
8	0.0	0.0	0.0	0.0		cgv>kid	time203-cond1.txt
9	0.188982236505	0.188982236505	0.0	0.0	0.376715459255	kid>cgv	time203-cond1.txt
10	0.218217890236	0.109108945118	0.218217890236	0.218217890236	0.932258084165	cgv>kid	time203-cond1.txt
11	0.117851130198	0.0	0.0	0.0	0.561088343935	kid>cgv	time203-cond1.txt
12	0.392837100659	0.400320384513	0.0	0.0	0.777029654178	cgv>kid	time203-cond1.txt
13	0.174077655956	0.177393718797	0.0	0.0	0.551641405308	kid>cgv	time203-cond1.txt
14	0.0	0.0	0.0	0.0	0.811994227648	cgv>kid	time203-cond1.txt
15	0.0	0.0	0.67082039325	0.67082039325	0.881313242355	kid>cgv	time203-cond1.txt
16	0.0	0.0	0.0	0.0	0.528986818099	cgv>kid	time203-cond1.txt
17	0.0	0.0	0.0	0.0	0.620498413164	kid>cgv	time203-cond1.txt
18	0.1	0.22360679775	0.0	0.0	0.805618840898	cgv>kid	time203-cond1.txt
19	0.129099444874	0.129099444874	0.0	0.0	0.510764917234	kid>cgv	time203-cond1.txt
20	0.272165526976	0.272165526976	0.0	0.0	0.596433614966	cgv>kid	time203-cond1.txt
21	0.0	0.0	0.0	0.0	0.525012403197	kid>cgv	time203-cond1.txt
22	0.0	0.0	0.0	0.0	0.499517425481	cgv>kid	time203-cond1.txt
23	0.0	0.0	0.714285714286	0.714285714286	0.944935055461	kid>cgv	time203-cond1.txt
24	0.316227766017	0.0	0.341881729379	0.341881729379	0.861605780251	cgv>kid	time203-cond1.txt
25	0.248069469178	0.134839972493	0.0	0.0	0.754700402731	kid>cgv	time203-cond1.txt
26	0.19518001459	0.0	0.0	0.0	0.781042929274	cgv>kid	time203-cond1.txt
27	0.0	0.0	0.0	0.0	0.643679277953	kid>cgv	time203-cond1.txt
28	0.0	0.0	0.0	0.0	0.717783755074	cgv>kid	time203-cond1.txt
29	0.0	0.0	0.0	0.0	0.705431443726	kid>cgv	time203-cond1.txt
30	0.0	0.0	0.0	0.0	0.466669546442	cgv>kid	time203-cond1.txt
31	0.232103541274	0.40618119723	0.0	0.0	0.481422732844	kid>cgv	time203-cond1.txt
32	0.0	0.0727392967453	0.0	0.0	0.422224029197	cgv>kid	time203-cond1.txt
33	0.0	0.0	0.0	0.0	0.399395669606	kid>cgv	time203-cond1.txt
34	0.0	0.0	0.0	0.0	0.357624523291	cgv>kid	time203-cond1.txt
35	0.0	0.0	0.0	0.0	0.680758712153	kid>cgv	time203-cond1.txt
36	0.462910049886	0.462910049886	0.133630620956	0.133630620956	0.75831830924	cgv>kid	time203-cond1.txt
37	0.0	0.117851130198	0.0	0.0	0.544434135233	kid>cgv	time203-cond1.txt
38	0.0292352673102	0.37267799625	0.0	0.0	0.584771282959	cgv>kid	time203-cond1.txt
39	0.253184841771	0.25	0.0	0.0	0.434196195474	kid>cgv	time203-cond1.txt
40	0.0	0.0	0.0	0.0	0.244492395111	cgv>kid	time203-cond1.txt
41	0.0	0.0	0.0	0.0	0.474567350312	kid>cgv	time203-cond1.txt
42	0.436435780472	0.218217890236	0.0	0.0	0.300650028773	cgv>kid	time203-cond1.txt
43	0.0	0.0	0.0	0.0	0.463477702772	kid>cgv	time203-cond1.txt
44	0.361403161162	0.361403161162	0.0	0.0	0.608463340437	cgv>kid	time203-cond1.txt
45	0.0	0.0	0.0	0.0	0.583233917243	kid>cgv	time203-cond1.txt
46	0.0	0.0	0.0	0.0	0.470578909666	cgv>kid	time203-cond1.txt
47	0.0	0.0	0.0	0.0	0.40757730335	kid>cgv	time203-cond1.txt
48	0.117851130198	0.117851130198	0.0	0.0	0.54479952098	cgv>kid	time203-cond1.txt
49	0.0	0.0	0.0	0.0	0.383564088202	kid>cgv	time203-cond1.txt
50	0.0	0.0	0.0	0.0	0.472185193641	cgv>kid	time203-cond1.txt
51	0.109108945118	0.105409255339	0.0	0.0	0.86593210707	kid>cgv	time203-cond1.txt
52	0.0	0.0	0.0	0.0	0.627584410107	cgv>kid	time203-cond1.txt
53	0.0	0.150755672289	0.0	0.0	0.573153027603	kid>cgv	time203-cond1.txt
54	0.0	0.0642824346533	0.0	0.0	0.590187785934	cgv>kid	time203-cond1.txt
55	0.202259958739	0.0642824346533	0.0	0.0	0.747331851642	kid>cgv	time203-cond1.txt
56	0.155699788832	0.0	0.0	0.0	0.611649863025	cgv>kid	time203-cond1.txt
57	0.165144564769	0.151910905063	0.0	0.0	0.702085858708	kid>cgv	time203-cond1.txt
